VendorNumber,VendorName,Brand,TotalSalesDollars,TotalSalesQuantity,TotalPurchaseDollars,TotalPurchaseQuantity,FreightCost,GrossProfit,CurrentMargin,TargetMargin,RequiredSalesDollars,UpsideDollars,NeededPriceDeltaPerUnit
3924,HEAVEN HILL DISTILLERIES   ,4565,722239.04,74246,40132.51,5981,200.47105776339637,681906.0589422366,94.41556343205106,0.35,62050.74008886676,0.0,0.0
3924,HEAVEN HILL DISTILLERIES   ,4576,311.76,24,122.76,12,0.6132142507666363,188.38678574923335,60.42686224956164,0.35,189.80494500117945,0.0,0.0
3924,HEAVEN HILL DISTILLERIES   ,4824,45216.92,2508,5976.320000000001,406,29.85308399431137,39210.746916005686,86.71697876813744,0.35,9240.266283068173,0.0,0.0
3924,HEAVEN HILL DISTILLERIES   ,5080,259.87,13,108.18,9,0.5403838192239713,151.14961618077604,58.16354953660524,0.35,167.26212895265226,0.0,0.0
3924,HEAVEN HILL DISTILLERIES   ,5146,1397594.41,73959,60590.92,4276,302.66549047785264,1336700.8245095222,95.64297159070078,0.35,93682.43921611978,0.0,0.0
3924,HEAVEN HILL DISTILLERIES   ,5149,1710708.36,52764,46078.530000000006,1987,230.17278633413144,1664399.657213666,97.29301008464506,0.35,71244.15813282174,0.0,0.0
3924,HEAVEN HILL DISTILLERIES   ,5160,475229.58,43242,31967.36,4016,159.68426776952865,443102.5357322305,93.23967917405952,0.35,49426.221950414656,0.0,0.0
3924,HEAVEN HILL DISTILLERIES   ,5165,3111688.34,161966,89484.29000000001,6713,446.9944757879961,3021757.055524212,97.1098877956464,0.35,138355.82227044308,0.0,0.0
3924,HEAVEN HILL DISTILLERIES   ,5220,22204.3,2570,2564.9700000000003,443,12.812611247873077,19626.517388752123,88.39061528060837,0.35,3965.819401919805,0.0,0.0
3924,HEAVEN HILL DISTILLERIES   ,5224,9.49,1,7.08,1,0.03536621778615009,2.37463378221385,25.022484533338776,0.35,10.946717258132537,1.456717258132537,1.456717258132537
3924,HEAVEN HILL DISTILLERIES   ,5286,383043.99,96001,11532.480000000001,3936,57.60737278169776,371453.90262721834,96.97421505744506,0.35,17830.903650433385,0.0,0.0
3924,HEAVEN HILL DISTILLERIES   ,6375,102953.97,18753,6621.36,1761,33.075206186511686,96299.5347938135,93.5364947984167,0.35,10237.592624902325,0.0,0.0
3924,HEAVEN HILL DISTILLERIES   ,6445,131.88,12,90.96000000000001,12,0.454365984439013,40.46563401556097,30.6836775974833,0.35,140.63748612990616,8.75748612990617,0.7297905108255142
3924,HEAVEN HILL DISTILLERIES   ,6448,960574.15,95185,34907.67,5789,174.37178808291776,925492.1082119171,96.34780492603483,0.35,53972.37198166603,0.0,0.0
3924,HEAVEN HILL DISTILLERIES   ,7272,17000.55,945,5883.36,412,29.388727552870613,11087.801272447128,65.22025035923619,0.35,9096.536503927493,0.0,0.0
3924,HEAVEN HILL DISTILLERIES   ,8409,79642.03,9607,3884.36,722,19.403265779634175,75738.26673422036,95.09836293000112,0.35,6005.789639660976,0.0,0.0
3924,HEAVEN HILL DISTILLERIES   ,8456,2671.02,198,520.5600000000001,54,2.600316148412188,2147.8596838515878,80.41346316581635,0.35,804.8620248437111,0.0,0.0
3924,HEAVEN HILL DISTILLERIES   ,8828,397441.92,28708,42705.600000000006,3444,213.3242302666965,354522.9957697333,89.20120851110353,0.35,66029.11420041032,0.0,0.0
3924,HEAVEN HILL DISTILLERIES   ,8840,7138120.68,567832,104809.31999999999,13167,523.5465024206633,7032787.813497579,98.52436136590478,0.35,162050.56384987792,0.0,0.0
3924,HEAVEN HILL DISTILLERIES   ,8848,18121.95,18305,6478.01,8413,32.35914018091216,11611.580859819089,64.07467662044697,0.35,10015.952523355249,0.0,0.0
3924,HEAVEN HILL DISTILLERIES   ,9109,529361.91,534709,27430.68,36093,137.02251453420783,501794.20748546586,94.79227689152509,0.35,42411.85002236032,0.0,0.0
3924,HEAVEN HILL DISTILLERIES   ,9123,1.98,2,1.48,2,0.0073929381812856115,0.4926070618187144,24.879144536298707,0.35,2.2882968279712084,0.3082968279712084,0.1541484139856042
3924,HEAVEN HILL DISTILLERIES   ,9160,139088.07,140493,15226.56,21148,76.06014648218665,123785.44985351783,88.99789166210863,0.35,23542.492533049517,0.0,0.0
3950,"HOOD RIVER DISTILLERS, Inc.",194,1889.37,63,789.2500000000001,35,3.858912229842288,1096.2610877701577,58.02257301482282,0.35,1220.1675572766806,0.0,0.0
3950,"HOOD RIVER DISTILLERS, Inc.",197,1057.03,47,920.9200000000001,52,4.502691733552562,131.60730826644735,12.450669164209847,0.35,1423.7272180516193,366.6972180516193,7.802068469183389
3950,"HOOD RIVER DISTILLERS, Inc.",372,809.64,36,622.8000000000001,36,3.045081452956322,183.7949185470436,22.70081993812603,0.35,962.8385868507021,153.1985868507021,4.255516301408392
3950,"HOOD RIVER DISTILLERS, Inc.",596,1077.51,49,432.74999999999994,25,2.1158622330874244,642.6441377669125,59.64159383828573,0.35,669.0244034355189,0.0,0.0
3950,"HOOD RIVER DISTILLERS, Inc.",2209,61898.5,2750,21040.499999999996,975,102.8741751941674,40755.12582480583,65.84186341317775,0.35,32528.267961837173,0.0,0.0
3950,"HOOD RIVER DISTILLERS, Inc.",2915,857.6099999999999,39,229.74,14,1.1232771563940034,626.7467228436059,73.08062205939832,0.35,355.17427254829846,0.0,0.0
3951,HIGHLAND WINE MERCHANTS LLC,24853,322.83,17,312.24,24,1.6706706518893448,8.91932934811063,2.7628564099094355,0.35,482.939493310599,160.10949331059902,9.418205488858765
3951,HIGHLAND WINE MERCHANTS LLC,24856,359.88,12,248.16,12,1.3278043459289641,110.39219565407103,30.674723700697744,0.35,383.82739130142915,23.94739130142915,1.9956159417857624
3951,HIGHLAND WINE MERCHANTS LLC,25493,399.75,25,508.32,48,2.7198158652587487,-111.28981586525875,-27.839853874986556,0.35,786.2151013311673,386.46510133116726,15.45860405324669
3951,HIGHLAND WINE MERCHANTS LLC,26655,13.49,1,313.2,36,1.67580722576141,-301.38580722576137,-2234.1423812139465,0.35,484.42431880886363,470.9343188088636,470.9343188088636
3951,HIGHLAND WINE MERCHANTS LLC,26750,623.52,48,215.04000000000002,24,1.1505925473427003,407.3294074526573,65.32740047675412,0.35,332.6009116112965,0.0,0.0
3951,HIGHLAND WINE MERCHANTS LLC,27566,125.97,3,975.24,36,5.218116982284667,-854.4881169822846,-678.3266785602005,0.35,1508.3971030496687,1382.4271030496686,460.80903434988954
3960,DIAGEO NORTH AMERICA INC   ,86,2399.92,8,1653.47,7,8.33980594612398,738.1101940538761,30.755616606131706,0.35,2556.630470686345,156.7104706863447,19.58880883579309
3960,DIAGEO NORTH AMERICA INC   ,181,299.88,12,111.89999999999999,6,0.5644035182805089,187.41559648171952,62.496864239602345,0.35,173.02215925889308,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,187,179.88,12,138.35999999999999,12,0.6978630097345059,40.822136990265506,22.694094390852516,0.35,213.93517386112998,34.05517386112999,2.8379311550941657
3960,DIAGEO NORTH AMERICA INC   ,188,4002.33,267,772.11,69,3.894384276135512,3226.3256157238643,80.61118437819631,0.35,1193.8528988863623,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,202,21394.62,738,3746.4,168,18.896169266184977,17629.323830733814,82.40073359907217,0.35,5792.7633373325925,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,204,86.94,6,148.39999999999998,14,0.748502967943052,-62.20850296794303,-71.55337355410977,0.35,229.45923533529694,142.51923533529694,23.753205889216158
3960,DIAGEO NORTH AMERICA INC   ,207,796.95,55,517.5,45,2.610177128777153,276.8398228712229,34.737414250733785,0.35,800.1695032750418,3.2195032750418022,0.05853642318257822
3960,DIAGEO NORTH AMERICA INC   ,240,3505.33,167,974.35,65,4.914446541882162,2526.065553458118,72.06355902177877,0.35,1506.560686987511,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,241,29.98,2,22.38,2,0.1128807036561018,7.4871192963438995,24.973713463455304,0.35,34.604431851778614,4.624431851778613,2.3122159258893067
3960,DIAGEO NORTH AMERICA INC   ,258,4214.76,124,3010.7200000000003,124,15.1855313722743,1188.8544686277257,28.206931560224678,0.35,4655.239279034268,440.4792790342681,3.5522522502763554
3960,DIAGEO NORTH AMERICA INC   ,277,1101.24,76,577.1999999999999,52,2.9112932149375315,521.1287067850625,47.32199218926505,0.35,892.4789126383654,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,304,951.72,28,709.05,29,3.576320952965102,239.09367904703498,25.12227115612102,0.35,1096.3481860814848,144.62818608148473,5.165292360053026
3960,DIAGEO NORTH AMERICA INC   ,305,5889123.989999999,210401,198690.66,8946,1002.1600317558213,5689431.169968244,96.60912522183531,0.35,307219.7231257782,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,327,95.96,4,394.08000000000004,24,1.987668797890822,-300.1076687978909,-312.74246435795214,0.35,609.3348750736782,513.3748750736781,128.34371876841954
3960,DIAGEO NORTH AMERICA INC   ,354,682.15,35,256.14,18,1.29192419278257,424.7180758072174,62.261683765625946,0.35,396.0491141427424,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,364,2205.18,282,979.44,168,4.940119588424144,1220.7998804115757,55.36055471261193,0.35,1514.4309532129603,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,365,1504.22,178,1845.0000000000002,300,9.305848893901155,-350.08584889390136,-23.273580253812696,0.35,2852.7782290675405,1348.5582290675404,7.576169826222137
3960,DIAGEO NORTH AMERICA INC   ,366,223.9,10,154.62,9,0.779875531693765,68.50012446830624,30.594070776376167,0.35,239.07673158722116,15.176731587221155,1.5176731587221155
3960,DIAGEO NORTH AMERICA INC   ,371,159.84,16,177.60000000000002,24,0.8957825276730867,-18.655782527673107,-11.671535615411102,0.35,274.6088961964201,114.76889619642012,7.173056012276257
3960,DIAGEO NORTH AMERICA INC   ,381,2799021.83,140017,185542.0,12796,935.8405503914406,2612543.9894496086,93.33774968984821,0.35,286888.98546214064,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,388,3932817.84,271416,109433.31000000001,9591,551.9619765959036,3822832.568023404,97.20339775572732,0.35,169208.1107332245,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,473,9687.15,285,2708.1000000000004,102,13.659170400852963,6965.390829599146,71.90340636409208,0.35,4187.321800616697,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,485,195031.86000000002,15014,15210.960000000001,1464,76.7213524613413,179744.17864753868,92.1614441084337,0.35,23519.50977301745,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,497,31752355.88,1588412,429239.99999999994,29200,2165.009528031507,31320950.87047197,98.64134487797247,0.35,663700.0146585099,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,524,170.39000000000001,11,123.42,11,0.6225083308863308,46.34749166911368,27.200828492936015,0.35,190.83462820136359,20.44462820136357,1.8586025637603247
3960,DIAGEO NORTH AMERICA INC   ,530,434.71,29,214.13000000000002,19,1.080033291951791,219.49996670804816,50.49342474478346,0.35,331.0923589106951,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,567,9762759.37,336763,213747.91,10321,1078.106098562159,9547933.353901437,97.7995358898356,0.35,330501.5632285572,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,597,5590806.569999999,199743,190777.33000000002,8861,962.246615372312,5399066.993384627,96.57044874984162,0.35,294983.9640236497,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,648,83.97,3,59.97,3,0.3024779177058277,23.69752208229417,28.22141488900104,0.35,92.72688910416281,8.75688910416281,2.9189630347209365
3960,DIAGEO NORTH AMERICA INC   ,713,233.91,9,171.99,9,0.8674866944509807,61.052513305549006,26.100856442883593,0.35,265.93459491453996,32.02459491453996,3.5582883238377736
3960,DIAGEO NORTH AMERICA INC   ,722,2049.56,244,2093.52,312,10.559339174178833,-54.51933917417887,-2.6600508974696457,0.35,3237.0451371910444,1187.4851371910445,4.866742365537068
3960,DIAGEO NORTH AMERICA INC   ,728,7082.39,161,20587.629999999997,599,103.8403110371524,-13609.08031103715,-192.15378298903548,0.35,31833.03124774946,24750.64124774946,153.7306909798103
3960,DIAGEO NORTH AMERICA INC   ,731,24992.739999999998,926,2863.4,139,14.442475730513044,22114.897524269483,88.48528622419745,0.35,4427.449962662328,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,744,1719.98,202,1647.3600000000001,264,8.308988202632523,64.31101179736737,3.7390557911933495,0.35,2547.1830587732807,827.2030587732806,4.095064647392478
3960,DIAGEO NORTH AMERICA INC   ,764,9056.25,625,1437.9599999999998,138,7.252812181828781,7611.037187818171,84.04181849902743,0.35,2223.4043264335824,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,817,215.76,24,163.44,24,0.8243620288450973,51.4956379711549,23.867092126045097,0.35,252.7144031213001,36.95440312130012,1.5397667967208382
3960,DIAGEO NORTH AMERICA INC   ,818,40809.15,4085,10238.55,1393,51.64140877650496,30518.958591223498,74.78459755036187,0.35,15831.063705810006,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,819,11.99,1,8.56,1,0.04317510381127039,3.3868248961887293,28.247080034935188,0.35,13.235654005863493,1.2456540058634928,1.2456540058634928
3960,DIAGEO NORTH AMERICA INC   ,822,6824556.449999999,252855,199420.24,9976,1005.8399023444458,6624130.370097655,97.06316327851103,0.35,308347.81523437606,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,823,37646.549999999996,1345,4515.03,221,22.773001046845813,33108.74699895315,87.94629786515141,0.35,6981.235386225916,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,825,926887.26,22074,42375.869999999995,1413,213.7362834512732,884297.6537165487,95.40509314116031,0.35,65522.471205309645,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,829,133336.05,8895,20820.24,1944,105.0135541326594,112410.79644586732,84.30637959191631,0.35,32192.69777558871,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,854,222069.12,13888,22954.89,1967,115.78034564559493,198998.4496543544,89.61104076710637,0.35,35493.33899330092,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,868,69242.74,2126,6250.94,254,31.528619558180203,62960.27138044182,90.92689194627742,0.35,9665.336337781815,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,895,97639.29999999999,4070,13209.590000000002,727,66.62680134980366,84363.08319865019,86.40279395555908,0.35,20424.948925153545,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,896,228024.94999999998,9505,18414.0,990,92.87691139961835,209518.07308860036,91.8838368733774,0.35,28472.118325230178,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,900,164.89000000000001,11,134.28,12,0.6772842219366108,29.932715778063404,18.15314196013306,0.35,207.6265911106717,42.7365911106717,3.8851446464246995
3960,DIAGEO NORTH AMERICA INC   ,910,68832.06,2994,3648.1899999999996,211,18.400815651079267,65165.46918434891,94.67313514131193,0.35,5640.908947155506,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,911,2581.77,123,520.88,34,2.6272252421979583,2058.2627747578017,79.72293328831778,0.35,805.3957311418429,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,912,4057.2000000000003,280,970.0500000000001,87,4.892758113565753,3082.2572418864343,75.97005920059239,0.35,1499.9119355593318,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,913,21140.91,1459,2930.6600000000003,277,14.781723099945992,18195.468276900054,86.06757361390807,0.35,4531.4488047691475,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,914,449.19,31,218.5,19,1.102074787705909,229.5879252122941,51.111539707538924,0.35,337.84934582723986,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,915,127193.22,8778,3777.12,344,19.051115433133834,123397.04888456687,97.01542966249842,0.35,5840.263254512513,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,918,1564.92,108,522.72,48,2.636505871989166,1039.563494128011,66.42917811313107,0.35,808.2407782645987,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,972,4384.71,129,2802.6,108,14.135811441760094,1567.97418855824,35.76004316267758,0.35,4333.4397099104,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,1001,242145.75,40425,30717.56,7177,154.93386002674382,211273.25613997327,87.25044983856758,0.35,47496.14440004114,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,1003,2139307.5,93050,199470.18,11973,1006.0917907421485,1938831.2282092578,90.6289174515238,0.35,308425.03352421866,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,1063,611.82,18,456.66,18,2.3033110872026565,152.85668891279738,24.983931370794902,0.35,706.0974016726194,94.27740167261936,5.2376334262566315
3960,DIAGEO NORTH AMERICA INC   ,1068,335731.03,22397,49397.92,4318,249.1542434650502,286083.955756535,85.2122473625792,0.35,76380.11422071545,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,1076,33174.9,33510,13208.800000000001,17380,66.62281673157808,19899.47718326842,59.98353328350174,0.35,20423.727410356274,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,1085,289952.95,14505,56870.4,3840,286.84409156407384,232795.70590843595,80.2874072874361,0.35,87934.22167932935,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,1176,1999.99,1,11023.6,7,55.60106009041125,-9079.211060090413,-453.96282281863466,0.35,17044.924707831404,15044.934707831404,15044.934707831404
3960,DIAGEO NORTH AMERICA INC   ,1185,2519.79,21,1374.0,15,6.930209420173542,1138.8597905798265,45.19661521713423,0.35,2124.5080144925746,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,1193,799.99,1,4148.13,7,20.922423291196854,-3369.0624232911973,-421.13806713723886,0.35,6413.926805063379,5613.936805063379,5613.936805063379
3960,DIAGEO NORTH AMERICA INC   ,1195,23156.1,23390,10893.539999999999,14721,54.945060791147945,12207.614939208852,52.718786579816346,0.35,16843.82317044792,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,1217,2699.94,6,2769.2,8,13.96734783576752,-83.22734783576729,-3.0825628656846926,0.35,4281.795919747335,1581.8559197473346,263.6426532912224
3960,DIAGEO NORTH AMERICA INC   ,1245,1199.97,3,2239.9300000000003,7,11.297804939249872,-1051.25780493925,-87.60700725345217,0.35,3463.427392214231,2263.457392214231,754.4857974047436
3960,DIAGEO NORTH AMERICA INC   ,1251,3699.99,1,18633.02,7,93.98160897400437,-15027.011608974006,-406.13654655753146,0.35,28810.771706113854,25110.781706113856,25110.781706113856
3960,DIAGEO NORTH AMERICA INC   ,1263,2399.98,2,6412.139999999999,7,32.34168342901861,-4044.501683429018,-168.52230782877433,0.35,9914.587205275411,7514.607205275412,3757.303602637706
3960,DIAGEO NORTH AMERICA INC   ,1294,1109.26,74,443.63,37,2.2375901055833975,663.3924098944166,59.80495194043026,0.35,685.9501386239745,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,1304,179.88,12,99.96000000000001,12,0.5041803010484333,79.41581969895155,44.14933272123169,0.35,154.56027738622836,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,1380,9336424.69,192131,226602.74999999997,6655,1142.943604575859,9108678.996395424,97.56067551373805,0.35,350377.99016088585,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,1383,860757.14,78286,54279.35999999999,6768,273.775350795481,806204.0046492046,93.6621919452454,0.35,83927.90053968535,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,1384,15826552.0,592000,357777.0,18900,1804.5629808744027,15466970.437019126,97.727985457724,0.35,553202.4045859606,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,1386,352189.00999999995,16399,30566.05,2095,154.1696707769254,321468.79032922303,91.27734858314378,0.35,47261.876416579886,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,1424,4834395.76,335724,128159.94,13226,646.4157376105356,4705589.404262389,97.33562657812668,0.35,198163.6242117085,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,1474,3037.8599999999997,114,1190.3999999999999,60,6.004163969268256,1841.4558360307315,60.61687622308901,0.35,1840.6217907219511,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,1489,108341.94,1806,42999.04,896,216.8794410963748,65126.02055890363,60.11155103822548,0.35,66486.02990937904,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,1532,82052.65,3535,29359.72,1724,148.08515874647566,52544.844841253514,64.03796201737971,0.35,45396.62332114842,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,1598,11399.880000000001,12,8100.73,11,40.85862835246173,3258.2913716475396,28.581804121162147,0.35,12525.520966696095,1125.6409666960935,93.80341389134112
3960,DIAGEO NORTH AMERICA INC   ,1623,2749876.3,191070,96087.94,9542,484.65032529335525,2653303.7096747067,96.48811147158536,0.35,148573.21588506672,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,1648,2049.59,41,11808.0,300,59.55743292096738,-9817.967432920967,-479.0210448392589,0.35,18257.780666032257,16208.190666032257,395.3217235617624
3960,DIAGEO NORTH AMERICA INC   ,1657,966631.8899999999,13811,53621.32,1042,270.45631512819506,912740.1136848717,94.4247880840008,0.35,82910.42510019723,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,1740,51959.21,879,12905.07,317,65.09085711935879,38989.04914288064,75.03780204294992,0.35,19954.093626337475,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,1761,34.99,1,27.77,1,0.14006689635969377,7.079933103640308,20.234161485110914,0.35,42.93856445593799,7.948564455937991,7.948564455937991
3960,DIAGEO NORTH AMERICA INC   ,1779,8578.68,132,4629.24,99,23.349055790570716,3926.09094420943,45.76567658671765,0.35,7157.829316600877,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,1798,258893.00999999998,3699,26515.710000000003,519,133.74048269620803,232243.55951730377,89.70638470204499,0.35,40999.1545887634,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,1848,1312075.3800000001,21762,106195.59,2259,535.6314979613444,1205344.1585020388,91.86546572515054,0.35,164201.8792276328,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,1868,12403287.229999999,172077,388078.01999999996,7821,1957.3958878939563,12013251.814112104,96.85538673211961,0.35,600054.4859813752,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,1869,14680604.6,246340,397064.88,9892,2002.7239969403763,14281536.996003058,97.28166778637345,0.35,613950.1599952929,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,1870,1580762.38,19762,76821.03,1287,387.4714889180744,1503553.8785110817,95.11574272858655,0.35,118782.30998295089,0.0,0.0
3960,DIAGEO NORTH AMERICA INC   ,1882,249.5,50,532.8,144,2.68734758301926,-285.9873475830192,-114.62418740802372,0.35,823.8266885892602,574.3266885892602,11.486533771785204
3960,DIAGEO NORTH AMERICA INC   ,1883,46761245.089999996,2599291,426707.19,32253,2152.234488932883,46332385.665511064,99.08287423984645,0.35,659783.7299829737,0.0,0.0
